Coverage ID,Coverage Year,Coverage Month,Coverage Day
36026,2023,11,21
36027,2023,8,29
36028,2022,5,3
36029,2021,9,10
36030,2024,7,20
36031,2023,6,11
36032,2024,8,6
36033,2021,4,24
36034,2025,1,8
36035,2023,6,29
36036,2024,9,20
36037,2023,8,16
36038,2021,3,9
36039,2021,10,30
36040,2022,5,3
36041,2023,2,4
36042,2022,5,18
36043,2023,11,24
36044,2024,5,12
36045,2021,8,23
36046,2021,4,23
36047,2023,9,16
36048,2025,1,1
36049,2022,7,2
36050,2022,6,15
36051,2021,1,13
36052,2022,7,16
36053,2024,5,14
36054,2022,5,12
36055,2022,11,23
36056,2021,10,15
36057,2021,10,28
36058,2025,3,16
36059,2024,8,11
36060,2022,4,3
36061,2021,8,11
36062,2024,5,2
36063,2024,4,11
36064,2021,5,29
36065,2024,4,15
36066,2023,9,8
36067,2022,3,30
36068,2021,12,13
36069,2024,4,30
36070,2024,7,23
36071,2022,6,26
36072,2024,11,16
36073,2024,5,10
36074,2022,1,13
36075,2024,9,18
36076,2024,2,21
36077,2023,4,7
36078,2021,8,22
36079,2024,5,8
36080,2024,7,7
36081,2021,4,10
36082,2022,7,14
36083,2021,4,20
36084,2024,1,15
36085,2023,11,7
36086,2023,2,1
36087,2022,11,14
36088,2023,9,14
36089,2022,10,25
36090,2022,10,17
36091,2023,3,24
36092,2023,5,24
36093,2024,6,25
36094,2024,11,23
36095,2022,9,19
36096,2024,2,1
36097,2021,3,5
36098,2023,8,1
36099,2023,3,1
36100,2022,8,8
36101,2024,8,25
36102,2022,10,14
36103,2023,12,21
36104,2023,6,16
36105,2023,8,22
36106,2021,12,22
36107,2025,1,19
36108,2024,9,9
36109,2024,6,12
36110,2022,8,31
36111,2022,7,28
36112,2021,4,1
36113,2023,8,31
36114,2024,2,26
36115,2021,9,4
36116,2025,3,16
36117,2024,1,11
36118,2021,6,14
36119,2022,4,9
36120,2024,3,26
36121,2021,5,28
36122,2021,11,10
36123,2023,4,11
36124,2023,4,28
36125,2022,7,10
36126,2022,5,6
36127,2024,1,9
36128,2023,9,13
36129,2023,6,10
36130,2024,12,4
36131,2025,2,2
36132,2023,8,17
36133,2023,10,27
36134,2021,11,19
36135,2022,1,17
36136,2024,11,15
36137,2021,7,31
36138,2022,11,19
36139,2024,4,13
36140,2021,5,30
36141,2022,8,21
36142,2022,7,31
36143,2023,7,20
36144,2022,1,18
36145,2021,4,23
36146,2021,10,11
36147,2023,8,15
36148,2023,1,21
36149,2024,5,11
36150,2022,2,7
36151,2022,5,18
36152,2023,2,23
36153,2021,7,12
36154,2022,4,30
36155,2022,6,18
36156,2023,8,10
36157,2024,6,14
36158,2025,1,1
36159,2024,7,31
36160,2022,7,24
36161,2024,7,17
36162,2023,6,3
36163,2022,11,10
36164,2022,1,26
36165,2023,1,29
36166,2023,8,19
36167,2023,3,18
36168,2024,5,10
36169,2022,2,5
36170,2022,4,22
36171,2021,10,23
36172,2024,4,16
36173,2025,3,8
36174,2021,12,30
36175,2023,11,14
36176,2021,2,11
36177,2023,9,22
36178,2021,6,26
36179,2023,12,3
36180,2021,8,23
36181,2021,12,20
36182,2021,1,6
36183,2023,2,18
36184,2022,4,6
36185,2023,1,9
36186,2021,3,16
36187,2025,1,10
36188,2022,11,13
36189,2021,8,6
36190,2021,2,4
36191,2022,8,6
36192,2022,6,3
36193,2021,1,23
36194,2024,1,20
36195,2022,3,22
36196,2022,3,25
36197,2024,9,7
36198,2024,9,17
36199,2021,4,10
36200,2022,9,27
36201,2021,10,24
36202,2024,12,15
36203,2023,7,14
36204,2022,9,4
36205,2021,8,17
36206,2022,2,11
36207,2021,8,21
36208,2024,4,12
36209,2022,3,15
36210,2023,9,6
36211,2021,5,17
36212,2024,5,14
36213,2023,7,16
36214,2022,3,26
36215,2023,7,14
36216,2024,6,18
36217,2022,7,8
36218,2022,11,7
36219,2021,4,30
36220,2024,3,1
36221,2025,1,1
36222,2021,4,22
36223,2023,11,22
36224,2024,5,28
36225,2022,9,20
36226,2021,8,23
36227,2024,8,3
36228,2024,6,14
36229,2021,12,11
36230,2021,10,19
36231,2023,2,11
36232,2023,4,5
36233,2025,2,24
36234,2023,10,13
36235,2022,10,13
36236,2024,8,24
36237,2024,10,8
36238,2021,3,27
36239,2024,5,6
36240,2023,7,18
36241,2021,2,5
36242,2022,7,1
36243,2021,12,15
36244,2021,5,10
36245,2024,12,25
36246,2024,2,5
36247,2023,1,10
36248,2022,9,13
36249,2022,5,29
36250,2025,1,30
36251,2024,5,23
36252,2021,4,19
36253,2022,6,15
36254,2021,8,9
36255,2021,3,13
36256,2024,11,22
36257,2022,5,1
36258,2024,9,28
36259,2021,2,19
36260,2023,8,27
36261,2021,3,10
36262,2021,8,1
36263,2024,7,13
36264,2023,12,23
36265,2024,6,7
36266,2024,10,2
36267,2024,9,9
36268,2023,11,16
36269,2021,9,16
36270,2023,11,26
36271,2024,12,20
36272,2022,12,31
36273,2024,4,27
36274,2022,5,13
36275,2022,2,2
36276,2024,3,8
36277,2024,6,18
36278,2023,12,27
36279,2022,7,26
36280,2024,9,14
36281,2024,6,28
36282,2022,10,18
36283,2024,8,20
36284,2022,7,12
36285,2023,6,29
36286,2022,8,10
36287,2022,1,3
36288,2021,10,1
36289,2024,3,27
36290,2023,11,26
36291,2024,12,17
36292,2023,2,27
36293,2021,3,27
36294,2024,6,9
36295,2023,3,9
36296,2024,3,3
36297,2024,11,21
36298,2024,9,30
36299,2022,5,15
36300,2022,5,11
36301,2023,4,22
36302,2022,4,18
36303,2023,1,8
36304,2023,5,10
36305,2023,12,15
36306,2021,8,8
36307,2022,10,3
36308,2022,8,27
36309,2022,12,17
36310,2021,5,2
36311,2023,7,17
36312,2022,9,20
36313,2022,5,27
36314,2021,3,25
36315,2023,7,23
36316,2024,12,28
36317,2021,8,24
36318,2021,5,1
36319,2022,4,22
36320,2023,1,10
36321,2023,10,20
36322,2024,1,9
36323,2021,5,19
36324,2024,6,12
36325,2022,9,7
36326,2022,7,9
36327,2022,9,4
36328,2024,12,10
36329,2022,3,28
36330,2024,9,13
36331,2022,4,4
36332,2021,4,20
36333,2024,11,5
36334,2023,4,17
36335,2021,3,29
36336,2024,10,19
36337,2023,4,14
36338,2021,1,17
36339,2023,2,17
36340,2024,4,6
36341,2022,5,25
36342,2023,2,6
36343,2025,1,25
36344,2022,5,6
36345,2023,7,31
36346,2021,3,29
36347,2021,6,21
36348,2025,2,5
36349,2024,9,13
36350,2023,11,1
36351,2025,3,16
36352,2023,11,23
36353,2022,7,23
36354,2024,3,11
36355,2023,3,31
36356,2022,12,17
36357,2021,4,22
36358,2021,7,11
36359,2023,12,21
36360,2023,4,1
36361,2023,10,5
36362,2021,11,20
36363,2022,2,14
36364,2021,4,11
36365,2021,3,17
36366,2023,8,11
36367,2021,10,13
36368,2024,4,13
36369,2023,8,9
36370,2022,1,19
36371,2024,3,16
36372,2023,6,8
36373,2023,3,2
36374,2024,11,12
36375,2021,2,13
36376,2022,1,6
36377,2024,12,29
36378,2024,11,25
36379,2021,2,10
36380,2024,1,4
36381,2022,3,2
36382,2021,1,30
36383,2022,1,23
36384,2021,8,4
36385,2025,1,29
36386,2023,9,14
36387,2024,4,16
36388,2024,8,13
36389,2024,4,21
36390,2022,5,10
36391,2023,11,30
36392,2021,5,9
36393,2022,12,19
36394,2023,12,6
36395,2024,7,10
36396,2021,7,9
36397,2025,2,19
36398,2023,1,18
36399,2022,10,30
36400,2021,12,15
36401,2025,2,14
36402,2025,2,10
36403,2021,2,16
36404,2022,4,21
36405,2021,9,16
36406,2024,8,16
36407,2023,3,13
36408,2024,9,17
36409,2024,10,11
36410,2022,4,11
36411,2021,9,9
36412,2023,7,11
36413,2023,6,21
36414,2022,11,30
36415,2024,10,13
36416,2025,1,10
36417,2024,1,15
36418,2024,10,4
36419,2022,2,5
36420,2024,1,16
36421,2023,9,7
36422,2024,8,16
36423,2024,12,28
36424,2024,11,25
36425,2024,9,21
36426,2022,10,7
36427,2024,8,12
36428,2024,12,7
36429,2024,12,30
36430,2021,4,18
36431,2022,1,29
36432,2023,2,2
36433,2022,1,4
36434,2021,7,14
36435,2023,7,14
36436,2023,4,4
36437,2024,12,15
36438,2021,1,11
36439,2021,1,22
36440,2024,8,28
36441,2021,7,15
36442,2022,7,15
36443,2022,8,12
36444,2025,1,23
36445,2022,11,15
36446,2023,11,30
36447,2025,1,10
36448,2021,4,15
36449,2021,6,5
36450,2023,2,8
36451,2023,4,10
36452,2021,4,17
36453,2021,9,5
36454,2025,2,21
36455,2023,1,11
36456,2021,1,23
36457,2021,9,24
36458,2024,1,14
36459,2021,10,9
36460,2024,5,7
36461,2022,7,27
36462,2025,2,13
36463,2023,9,13
36464,2021,12,16
36465,2023,1,20
36466,2021,10,19
36467,2021,6,27
36468,2024,7,17
36469,2023,10,23
36470,2024,12,18
36471,2022,4,5
36472,2022,5,25
36473,2021,1,25
36474,2023,2,12
36475,2023,5,11
36476,2024,2,21
36477,2022,9,29
36478,2023,11,11
36479,2023,3,4
36480,2021,4,2
36481,2025,3,3
36482,2025,1,16
36483,2024,2,4
36484,2024,5,31
36485,2023,3,8
36486,2021,7,30
36487,2021,8,24
36488,2022,8,11
36489,2021,3,24
36490,2024,10,31
36491,2022,7,16
36492,2024,6,10
36493,2023,1,4
36494,2021,4,7
36495,2022,2,20
36496,2023,6,25
36497,2024,11,9
36498,2022,1,12
36499,2023,4,15
36500,2022,7,29
36501,2025,3,9
36502,2023,12,1
36503,2021,2,28
36504,2022,5,9
36505,2021,5,13
36506,2023,11,26
36507,2022,9,11
36508,2022,8,21
36509,2023,12,30
36510,2022,6,16
36511,2024,12,11
36512,2021,1,19
36513,2022,7,1
36514,2024,1,6
36515,2021,10,28
36516,2022,8,14
36517,2022,2,23
36518,2022,1,30
36519,2021,7,15
36520,2023,9,3
36521,2023,12,10
36522,2021,3,8
36523,2021,1,7
36524,2021,12,23
36525,2024,11,20
36526,2024,1,7
36527,2021,5,29
36528,2021,3,8
36529,2022,8,23
36530,2023,4,29
36531,2024,1,29
36532,2023,12,3
36533,2023,10,23
36534,2022,9,3
36535,2024,9,14
36536,2024,11,1
36537,2023,6,4
36538,2024,10,26
36539,2022,10,29
36540,2022,4,15
36541,2021,5,9
36542,2021,7,29
36543,2024,6,27
36544,2022,4,25
36545,2021,8,19
36546,2021,3,29
36547,2025,1,13
36548,2021,1,16
36549,2021,9,27
36550,2022,3,27
36551,2024,1,24
36552,2023,1,22
36553,2022,9,1
36554,2022,1,22
36555,2021,9,6
36556,2024,5,3
36557,2024,1,23
36558,2021,10,19
36559,2023,12,26
36560,2022,1,15
36561,2024,4,22
36562,2022,12,24
36563,2023,7,24
36564,2022,7,4
36565,2021,9,3
36566,2024,9,2
36567,2022,8,12
36568,2022,3,25
36569,2022,12,13
36570,2022,2,28
36571,2021,7,30
36572,2023,6,26
36573,2021,7,31
36574,2022,5,30
36575,2021,9,5
36576,2022,5,20
36577,2023,2,3
36578,2024,6,26
36579,2023,1,12
36580,2021,6,17
36581,2022,6,3
36582,2021,3,13
36583,2023,12,21
36584,2022,4,21
36585,2024,7,5
36586,2023,11,12
36587,2021,1,23
36588,2021,3,28
36589,2021,11,14
36590,2021,8,15
36591,2025,1,11
36592,2024,10,6
36593,2022,5,31
36594,2022,2,2
36595,2023,5,25
36596,2022,12,31
36597,2022,10,16
36598,2025,1,29
36599,2024,2,16
36600,2022,7,18
36601,2024,5,16
36602,2021,7,6
36603,2021,12,17
36604,2022,3,29
36605,2022,11,29
36606,2021,5,31
36607,2022,4,13
36608,2023,1,3
36609,2021,8,31
36610,2023,3,19
36611,2023,2,27
36612,2023,10,20
36613,2023,9,18
36614,2023,4,4
36615,2022,4,29
36616,2024,5,1
36617,2024,7,23
36618,2023,8,29
36619,2022,1,29
36620,2021,6,12
36621,2024,4,25
36622,2025,3,6
36623,2025,2,9
36624,2023,10,21
36625,2021,2,16
36626,2021,3,14
36627,2021,7,17
36628,2022,9,10
36629,2023,5,15
36630,2023,3,4
36631,2021,12,16
36632,2023,5,17
36633,2022,1,11
36634,2023,1,10
36635,2023,2,24
36636,2025,1,25
36637,2022,7,17
36638,2024,6,13
36639,2025,1,3
36640,2023,1,27
36641,2024,6,29
36642,2024,8,27
36643,2022,3,25
36644,2021,7,12
36645,2024,10,15
36646,2022,10,9
36647,2023,2,20
36648,2023,2,9
36649,2023,10,21
36650,2023,5,14
36651,2022,2,23
36652,2023,6,20
36653,2021,7,7
36654,2024,6,15
36655,2023,10,14
36656,2021,5,29
36657,2024,6,26
36658,2021,7,29
36659,2022,3,2
36660,2022,11,16
36661,2021,7,18
36662,2022,6,20
36663,2024,1,5
36664,2022,1,13
36665,2023,5,11
36666,2024,6,3
36667,2021,4,28
36668,2024,9,3
36669,2021,5,24
36670,2022,12,4
36671,2022,12,11
36672,2021,5,13
36673,2024,2,8
36674,2021,8,17
36675,2024,9,14
36676,2024,11,19
36677,2023,12,4
36678,2024,8,12
36679,2024,10,15
36680,2021,5,31
36681,2022,7,19
36682,2023,7,8
36683,2022,12,22
36684,2024,2,26
36685,2022,11,21
36686,2024,6,19
36687,2023,5,8
36688,2023,9,19
36689,2024,12,7
36690,2023,5,28
36691,2023,2,22
36692,2024,7,7
36693,2022,7,24
36694,2021,8,2
36695,2024,7,27
36696,2021,1,19
36697,2023,3,15
36698,2023,5,10
36699,2021,3,9
36700,2023,2,22
36701,2024,10,23
36702,2024,5,7
36703,2023,10,25
36704,2022,10,19
36705,2024,4,15
36706,2023,6,30
36707,2022,5,16
36708,2023,11,2
36709,2023,9,22
36710,2022,5,17
36711,2024,4,21
36712,2021,5,20
36713,2023,7,4
36714,2025,2,17
36715,2024,4,5
36716,2024,10,17
36717,2024,12,29
36718,2023,4,3
36719,2021,2,4
36720,2023,5,3
36721,2024,8,15
36722,2023,4,13
36723,2023,7,27
36724,2021,8,31
36725,2021,8,19
36726,2024,5,7
36727,2022,5,14
36728,2024,10,4
36729,2024,8,20
36730,2021,8,30
36731,2021,6,13
36732,2024,1,13
36733,2021,10,20
36734,2023,4,28
36735,2021,5,12
36736,2024,2,11
36737,2024,9,27
36738,2022,8,14
36739,2025,1,23
36740,2021,4,9
36741,2023,5,18
36742,2024,9,8
36743,2024,4,6
36744,2021,5,4
36745,2023,1,7
36746,2022,10,15
36747,2023,5,21
36748,2024,11,8
36749,2024,3,24
36750,2022,10,4
36751,2022,6,30
36752,2025,1,18
36753,2022,1,2
36754,2023,10,17
36755,2023,12,22
36756,2022,3,27
36757,2023,10,14
36758,2023,7,15
36759,2023,12,31
36760,2024,9,29
36761,2022,4,26
36762,2025,2,16
36763,2022,5,16
36764,2021,4,19
36765,2021,10,14
36766,2023,7,4
36767,2022,11,13
36768,2024,9,6
36769,2021,12,2
36770,2025,3,10
36771,2021,8,17
36772,2023,9,11
36773,2023,8,26
36774,2024,1,27
36775,2024,12,15
36776,2022,6,18
36777,2024,3,13
36778,2021,12,14
36779,2021,7,4
36780,2022,1,26
36781,2024,3,19
36782,2023,3,24
36783,2024,9,29
36784,2022,5,23
36785,2024,3,18
36786,2023,2,11
36787,2025,2,6
36788,2024,6,11
36789,2022,11,9
36790,2024,1,19
36791,2024,4,3
36792,2021,10,27
36793,2022,5,15
36794,2023,12,26
36795,2021,10,30
36796,2024,4,8
36797,2023,1,12
36798,2022,5,20
36799,2022,6,9
36800,2021,9,20
36801,2023,10,2
36802,2024,4,4
36803,2021,3,25
36804,2023,8,29
36805,2022,3,7
36806,2021,5,14
36807,2021,7,26
36808,2023,12,22
36809,2024,2,20
36810,2021,10,13
36811,2021,12,26
36812,2025,1,15
36813,2025,2,1
36814,2024,10,31
36815,2025,1,21
36816,2023,4,24
36817,2023,12,15
36818,2023,11,14
36819,2021,1,19
36820,2024,5,20
36821,2023,6,2
36822,2024,9,8
36823,2024,7,8
36824,2023,6,29
36825,2021,1,12
36826,2022,2,11
36827,2022,12,20
36828,2021,8,9
36829,2024,5,11
36830,2022,11,24
36831,2022,2,10
36832,2021,8,16
36833,2024,3,28
36834,2024,4,14
36835,2025,1,28
36836,2024,4,23
36837,2024,5,6
36838,2025,1,18
36839,2021,11,5
36840,2021,11,14
36841,2024,1,27
36842,2021,6,9
36843,2021,2,27
36844,2021,7,20
36845,2024,11,25
36846,2024,10,15
36847,2022,1,18
36848,2023,7,21
36849,2021,8,8
36850,2023,12,7
36851,2024,8,9
36852,2021,9,14
36853,2025,1,25
36854,2024,4,2
36855,2021,7,5
36856,2022,8,8
36857,2023,5,16
36858,2023,10,11
36859,2023,1,9
36860,2022,7,9
36861,2022,10,9
36862,2021,11,21
36863,2024,10,7
36864,2024,7,29
36865,2021,8,20
36866,2021,4,2
36867,2022,11,28
36868,2023,12,11
36869,2022,9,16
36870,2024,8,16
36871,2025,2,9
36872,2023,9,24
36873,2022,10,24
36874,2021,7,6
36875,2024,12,26
36876,2022,2,5
36877,2022,3,25
36878,2024,5,29
36879,2023,9,7
36880,2023,1,29
36881,2023,9,8
36882,2023,9,11
36883,2022,4,28
36884,2024,12,13
36885,2023,10,20
36886,2022,12,10
36887,2025,2,2
36888,2024,1,17
36889,2022,6,13
36890,2024,12,20
36891,2021,3,8
36892,2023,12,13
36893,2021,3,5
36894,2024,12,23
36895,2024,9,7
36896,2022,3,11
36897,2023,4,15
36898,2021,5,2
36899,2023,10,16
36900,2024,5,8
36901,2025,2,19
36902,2022,6,16
36903,2023,3,15
36904,2021,7,9
36905,2022,2,22
36906,2022,8,30
36907,2024,1,25
36908,2024,7,7
36909,2022,11,12
36910,2024,6,4
36911,2023,7,4
36912,2025,3,4
36913,2021,4,23
36914,2022,6,27
36915,2024,5,26
36916,2023,11,16
36917,2023,10,30
36918,2022,1,29
36919,2021,10,3
36920,2024,6,30
36921,2021,6,6
36922,2021,8,18
36923,2024,5,27
36924,2024,4,13
36925,2024,7,6
36926,2025,1,16
36927,2024,1,15
36928,2021,6,22
36929,2025,2,9
36930,2023,1,7
36931,2024,12,12
36932,2024,8,16
36933,2023,8,14
36934,2024,5,17
36935,2021,12,2
36936,2023,3,2
36937,2023,4,21
36938,2022,1,11
36939,2024,10,24
36940,2022,3,10
36941,2022,6,13
36942,2021,3,17
36943,2022,11,27
36944,2025,2,7
36945,2023,2,5
36946,2024,11,26
36947,2023,5,19
36948,2021,8,14
36949,2021,3,19
36950,2024,3,12
36951,2023,9,6
36952,2023,4,23
36953,2021,1,7
36954,2024,12,29
36955,2021,1,31
36956,2024,11,6
36957,2024,11,2
36958,2021,12,20
36959,2024,5,24
36960,2021,4,2
36961,2022,8,25
36962,2021,4,3
36963,2022,5,3
36964,2024,7,21
36965,2023,1,23
36966,2021,11,20
36967,2023,4,17
36968,2024,7,15
36969,2021,12,15
36970,2024,9,24
36971,2023,11,22
36972,2023,7,18
36973,2024,11,3
36974,2024,5,18
36975,2021,3,25
36976,2024,6,26
36977,2022,9,26
36978,2023,8,27
36979,2022,1,31
36980,2021,5,1
36981,2024,2,12
36982,2024,1,31
36983,2024,7,11
36984,2022,2,15
36985,2023,8,25
36986,2021,6,21
36987,2022,11,22
36988,2023,1,4
36989,2023,2,6
36990,2022,8,25
36991,2024,10,14
36992,2023,9,16
36993,2024,11,24
36994,2021,2,22
36995,2024,8,26
36996,2023,12,30
36997,2021,4,6
36998,2021,5,2
36999,2022,7,2
37000,2022,3,15
37001,2021,10,12
37002,2021,2,14
37003,2023,6,30
37004,2022,2,9
37005,2022,2,11
37006,2022,3,26
37007,2024,5,20
37008,2024,7,8
37009,2023,8,8
37010,2022,5,26
37011,2025,2,4
37012,2023,12,31
37013,2022,11,5
37014,2023,5,23
37015,2021,12,16
37016,2024,7,17
37017,2021,11,4
37018,2022,11,17
37019,2024,7,28
37020,2024,10,27
37021,2023,11,19
37022,2024,11,17
37023,2021,3,10
37024,2022,6,8
37025,2021,6,10
37026,2024,6,24
37027,2023,12,15
37028,2025,1,26
37029,2023,11,1
37030,2021,8,17
37031,2022,11,13
37032,2025,1,26
37033,2025,2,7
37034,2022,3,20
37035,2023,2,7
37036,2023,5,20
37037,2024,5,16
37038,2024,4,12
37039,2024,3,19
37040,2023,4,22
37041,2022,5,27
37042,2022,7,25
37043,2022,1,11
37044,2024,1,26
37045,2024,3,10
37046,2021,5,22
37047,2022,2,22
37048,2023,8,22
37049,2021,6,8
37050,2024,5,27
37051,2023,12,14
37052,2021,10,8
37053,2022,11,19
37054,2024,11,2
37055,2023,10,24
37056,2025,1,19
37057,2023,3,20
37058,2024,3,28
37059,2023,6,18
37060,2023,2,18
37061,2024,12,9
37062,2024,11,2
37063,2024,10,10
37064,2023,7,28
37065,2023,12,29
37066,2023,11,6
37067,2022,4,27
37068,2022,11,28
37069,2023,3,2
37070,2023,11,2
37071,2021,5,8
37072,2021,11,15
37073,2022,5,30
37074,2023,9,18
37075,2021,10,30
37076,2023,8,12
37077,2023,4,10
37078,2022,4,14
37079,2022,2,19
37080,2023,7,29
37081,2024,9,7
37082,2022,12,9
37083,2023,9,10
37084,2022,5,21
37085,2024,11,8
37086,2022,3,15
37087,2023,8,29
37088,2025,2,9
37089,2023,1,22
37090,2022,4,12
37091,2021,5,12
37092,2021,5,23
37093,2022,8,25
37094,2023,3,19
37095,2022,12,2
37096,2021,10,26
37097,2022,12,17
37098,2022,11,17
37099,2022,3,10
37100,2023,4,8
37101,2023,8,15
37102,2022,9,5
37103,2021,4,7
37104,2021,4,30
37105,2021,3,28
37106,2024,6,27
37107,2023,1,21
37108,2021,8,23
37109,2024,6,26
37110,2023,11,12
37111,2022,4,8
37112,2021,9,14
37113,2024,3,4
37114,2021,12,24
37115,2021,5,11
37116,2024,6,9
37117,2021,2,14
37118,2022,6,8
37119,2023,4,26
37120,2022,12,3
37121,2021,10,13
37122,2024,2,5
37123,2021,4,3
37124,2022,12,30
37125,2022,6,8
37126,2023,3,11
37127,2022,1,2
37128,2022,1,18
37129,2025,2,7
37130,2024,9,5
37131,2024,8,31
37132,2024,3,25
37133,2023,5,27
37134,2024,9,29
37135,2023,5,16
37136,2024,8,16
37137,2022,4,10
37138,2022,5,28
37139,2024,1,7
37140,2022,7,7
37141,2023,10,1
37142,2023,6,15
37143,2023,11,16
37144,2023,10,6
37145,2023,4,26
37146,2023,2,4
37147,2023,5,3
37148,2024,7,23
37149,2023,9,27
37150,2021,5,14
37151,2023,2,1
37152,2022,2,8
37153,2024,5,12
37154,2022,8,16
37155,2022,1,22
37156,2023,10,10
37157,2024,3,12
37158,2023,6,25
37159,2023,5,2
37160,2024,10,27
37161,2023,3,8
37162,2024,4,2
37163,2023,10,13
37164,2024,11,12
37165,2023,9,1
37166,2021,6,14
37167,2022,9,7
37168,2021,2,12
37169,2023,11,4
37170,2022,9,28
37171,2023,6,18
37172,2021,9,18
37173,2024,8,30
37174,2023,11,19
37175,2021,7,16
37176,2024,9,21
37177,2021,9,6
37178,2023,10,24
37179,2023,7,6
37180,2024,9,23
37181,2021,8,27
37182,2023,5,17
37183,2022,2,1
37184,2023,7,17
37185,2025,3,4
37186,2021,6,17
37187,2021,8,28
37188,2023,12,28
37189,2022,3,27
37190,2024,1,1
37191,2024,1,11
37192,2024,10,1
37193,2023,1,3
37194,2021,6,2
37195,2024,12,5
37196,2025,1,11
37197,2024,3,26
37198,2025,2,6
37199,2023,5,4
37200,2023,12,2
37201,2021,12,2
37202,2021,7,21
37203,2022,3,21
37204,2021,1,13
37205,2022,10,23
37206,2022,7,10
37207,2022,10,21
37208,2024,8,28
37209,2022,2,20
37210,2023,4,18
37211,2023,5,8
37212,2021,1,14
37213,2021,10,30
37214,2024,11,17
37215,2022,1,14
37216,2021,12,22
37217,2023,7,9
37218,2023,4,21
37219,2023,5,9
37220,2022,6,10
37221,2023,9,9
37222,2022,7,21
37223,2024,11,28
37224,2021,1,23
37225,2022,8,28
37226,2022,11,4
37227,2024,7,2
37228,2023,1,1
37229,2022,5,2
37230,2023,12,18
37231,2022,8,23
37232,2023,6,17
37233,2022,12,6
37234,2023,2,12
37235,2022,11,24
37236,2023,2,16
37237,2022,12,1
37238,2023,6,30
37239,2021,10,16
37240,2024,2,2
37241,2024,8,19
37242,2023,6,22
37243,2024,12,28
37244,2024,5,10
37245,2024,8,31
37246,2024,3,25
37247,2023,3,30
37248,2024,6,11
37249,2024,1,27
37250,2022,6,20
37251,2022,3,31
37252,2023,11,4
37253,2024,7,30
37254,2022,11,22
37255,2024,4,28
37256,2022,9,21
37257,2022,2,26
37258,2021,7,5
37259,2023,5,13
37260,2022,3,13
37261,2021,9,22
37262,2021,1,21
37263,2021,10,2
37264,2021,3,8
37265,2024,4,13
37266,2023,3,19
37267,2022,4,16
37268,2023,3,22
37269,2022,11,15
37270,2024,9,22
37271,2024,2,16
37272,2024,4,17
37273,2023,9,19
37274,2023,5,25
37275,2023,2,18
37276,2022,6,13
37277,2023,5,27
37278,2021,7,3
37279,2024,4,29
37280,2024,1,17
37281,2022,8,28
37282,2024,9,15
37283,2022,6,9
37284,2024,1,31
37285,2021,4,22
37286,2021,11,5
37287,2021,8,13
37288,2022,5,16
37289,2022,12,17
37290,2022,4,12
37291,2022,7,9
37292,2023,7,11
37293,2021,12,18
37294,2024,7,10
37295,2024,12,12
37296,2024,5,15
37297,2023,9,12
37298,2024,3,11
37299,2024,8,31
37300,2021,3,14
37301,2021,11,27
37302,2022,4,3
37303,2024,1,7
37304,2023,4,19
37305,2025,3,6
37306,2021,1,22
37307,2021,6,22
37308,2024,5,22
37309,2023,12,21
37310,2022,10,5
37311,2021,6,9
37312,2021,4,7
37313,2021,6,10
37314,2024,5,27
37315,2022,7,22
37316,2023,3,26
37317,2021,8,26
37318,2021,1,19
37319,2021,2,24
37320,2021,7,1
37321,2025,2,12
37322,2022,11,9
37323,2023,7,10
37324,2023,1,28
37325,2022,4,17
37326,2023,8,5
37327,2024,1,19
37328,2023,4,28
37329,2024,2,2
37330,2024,10,2
37331,2023,10,14
37332,2021,1,31
37333,2021,3,26
37334,2023,2,18
37335,2021,6,6
37336,2024,3,6
37337,2022,4,9
37338,2022,11,14
37339,2024,3,11
37340,2021,9,8
37341,2022,6,20
37342,2022,5,9
37343,2023,10,31
37344,2023,2,24
37345,2023,11,18
37346,2025,3,9
37347,2024,7,20
37348,2022,8,3
37349,2021,2,7
37350,2022,12,21
37351,2024,12,12
37352,2024,5,23
37353,2025,2,4
37354,2022,3,15
37355,2022,9,30
37356,2024,8,8
37357,2022,7,12
37358,2022,7,26
37359,2024,9,2
37360,2021,3,29
37361,2024,11,16
37362,2025,1,5
37363,2021,6,29
37364,2022,6,22
37365,2025,3,5
37366,2023,10,19
37367,2023,12,11
37368,2024,11,21
37369,2024,7,29
37370,2023,7,6
37371,2024,2,23
37372,2022,7,29
37373,2024,11,21
37374,2024,1,4
37375,2021,8,12
37376,2023,10,7
37377,2023,3,15
37378,2023,7,3
37379,2025,1,27
37380,2021,5,25
37381,2024,10,29
37382,2022,7,20
37383,2021,5,9
37384,2021,2,28
37385,2022,9,14
37386,2021,5,28
37387,2021,2,18
37388,2021,9,18
37389,2022,5,8
37390,2022,10,24
37391,2024,7,11
37392,2024,6,28
37393,2022,12,27
37394,2024,7,13
37395,2022,2,17
37396,2024,4,27
37397,2021,1,6
37398,2024,11,6
37399,2024,12,26
37400,2021,6,19
37401,2025,3,18
37402,2024,4,4
37403,2022,6,16
37404,2024,12,1
37405,2023,6,20
37406,2023,7,5
37407,2023,10,22
37408,2024,9,7
37409,2022,7,13
37410,2023,6,17
37411,2021,6,18
37412,2022,5,4
37413,2023,6,22
37414,2021,2,9
37415,2021,4,1
37416,2022,5,2
37417,2024,9,9
37418,2023,7,31
37419,2023,8,18
37420,2022,4,13
37421,2022,3,9
37422,2022,8,23
